F 	Date            	Hmsec 	ID   	Event 	Old 	New 	Strain 	~Weight
D 	2022-02-09 15:37:54	 820 	c1935 	  663 	u   	d    	113861 	  110
D 	2022-02-09 15:37:55	 147 	c1935 	  663 	d   	u    	70743 	   -2
D 	2022-02-09 15:37:57	 892 	c1935 	  664 	u   	d    	129524 	  151
D 	2022-02-09 15:37:57	 941 	c1935 	  664 	u   	d    	129524 	  151
D 	2022-02-09 15:37:57	 991 	c1935 	  664 	u   	d    	129524 	  151
D 	2022-02-09 15:37:58	  17 	c1935 	  664 	u   	d    	129524 	  151
D 	2022-02-09 15:37:58	  68 	c1935 	  664 	d   	u    	-14516 	 -226
D 	2022-02-09 15:37:59	 194 	c1935 	  665 	u   	d    	111249 	  103
D 	2022-02-09 15:37:59	 243 	c1935 	  665 	u   	d    	111249 	  103
D 	2022-02-09 15:37:59	 293 	c1935 	  665 	u   	d    	111249 	  103
D 	2022-02-09 15:37:59	 343 	c1935 	  665 	u   	d    	111249 	  103
D 	2022-02-09 15:37:59	 444 	c1935 	  665 	d   	u    	-42101 	 -299
D 	2022-02-09 15:38:00	 574 	c1935 	  666 	u   	d    	134305 	  163
D 	2022-02-09 15:38:00	 623 	c1935 	  666 	u   	d    	134305 	  163
D 	2022-02-09 15:38:00	 673 	c1935 	  666 	u   	d    	134305 	  163
D 	2022-02-09 15:38:00	 723 	c1935 	  666 	u   	d    	134305 	  163
D 	2022-02-09 15:38:00	 788 	c1935 	  666 	d   	u    	69471 	   -6
D 	2022-02-09 15:38:02	  26 	c1935 	  667 	u   	d    	114339 	  111
D 	2022-02-09 15:38:02	  75 	c1935 	  667 	u   	d    	114339 	  111
D 	2022-02-09 15:38:02	 125 	c1935 	  667 	u   	d    	114339 	  111
D 	2022-02-09 15:38:02	 175 	c1935 	  667 	u   	d    	114339 	  111
D 	2022-02-09 15:38:02	 233 	c1935 	  667 	d   	u    	 2596 	 -181
T 	2022-02-09 15:38:03	 598 	c1935 	  667 
S
D 	2022-02-09 15:39:58	  70 	c1935 	  668 	u   	d    	126564 	  143
D 	2022-02-09 15:39:58	 119 	c1935 	  668 	u   	d    	126564 	  143
D 	2022-02-09 15:39:58	 169 	c1935 	  668 	u   	d    	126564 	  143
D 	2022-02-09 15:39:58	 219 	c1935 	  668 	u   	d    	126564 	  143
D 	2022-02-09 15:39:58	 270 	c1935 	  668 	d   	u    	-113244 	 -485
D 	2022-02-09 15:39:59	 942 	c1935 	  669 	u   	d    	106945 	   92
D 	2022-02-09 15:39:59	 991 	c1935 	  669 	u   	d    	106945 	   92
D 	2022-02-09 15:40:00	  17 	c1935 	  669 	u   	d    	106945 	   92
D 	2022-02-09 15:40:00	  67 	c1935 	  669 	u   	d    	106945 	   92
D 	2022-02-09 15:40:00	 118 	c1935 	  669 	d   	u    	76924 	   13
D 	2022-02-09 15:40:10	 419 	c1935 	  670 	u   	d    	118064 	  121
D 	2022-02-09 15:40:10	 468 	c1935 	  670 	u   	d    	118064 	  121
D 	2022-02-09 15:40:10	 518 	c1935 	  670 	u   	d    	118064 	  121
D 	2022-02-09 15:40:10	 568 	c1935 	  670 	u   	d    	118064 	  121
D 	2022-02-09 15:40:10	 669 	c1935 	  670 	d   	u    	66845 	  -13
D 	2022-02-09 15:40:35	 145 	c1935 	  671 	u   	d    	186244 	  302
D 	2022-02-09 15:40:35	 194 	c1935 	  671 	u   	d    	186244 	  302
D 	2022-02-09 15:40:35	 244 	c1935 	  671 	u   	d    	186244 	  302
D 	2022-02-09 15:40:35	 294 	c1935 	  671 	u   	d    	186244 	  302
D 	2022-02-09 15:40:35	 345 	c1935 	  671 	d   	u    	74258 	    8
D 	2022-02-09 15:40:35	 595 	c1935 	  672 	u   	d    	162233 	  239
D 	2022-02-09 15:40:35	 644 	c1935 	  672 	u   	d    	162233 	  239
D 	2022-02-09 15:40:35	 694 	c1935 	  672 	u   	d    	162233 	  239
D 	2022-02-09 15:40:35	 744 	c1935 	  672 	u   	d    	162233 	  239
D 	2022-02-09 15:40:36	 171 	c1935 	  672 	d   	u    	40179 	  -80
D 	2022-02-09 15:41:26	 170 	c1935 	  673 	u   	d    	70800 	  184
D 	2022-02-09 15:41:26	 219 	c1935 	  673 	u   	d    	70800 	  184
D 	2022-02-09 15:41:26	 269 	c1935 	  673 	u   	d    	70800 	  184
D 	2022-02-09 15:41:26	 319 	c1935 	  673 	u   	d    	70800 	  184
D 	2022-02-09 15:41:27	 172 	c1935 	  673 	d   	u    	70798 	    0
T 	2022-02-09 15:46:12	 761 	c1935 	  673 
S
